row_id,default_flag,pd_score,pd_score_band,ead,lgd,ifrs9_stage,ecl,loan_amnt,installment,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,revol_util,total_acc
39464,0,0.494758076151921,Medium,9450.0,0.35,Stage 2,1636.4123368724788,9450.0,340.98,36 months,17.86,D,D5,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,10.14,0.0,56.0,14.0
39465,0,0.644130367056916,Very High,12000.0,0.5,Stage 3,3864.7822023414956,12000.0,418.4,36 months,15.41,D,D1,8 years,RENT,47500.0,Verified,debt_consolidation,33.7,0.0,65.2,14.0
39466,0,0.6137060225732943,High,14225.0,0.35,Stage 3,3055.488859886789,14225.0,515.7,36 months,18.2,E,E1,8 years,MORTGAGE,84000.0,Source Verified,small_business,26.68,0.0,62.9,21.0
39467,0,0.4458174824097722,Medium,3850.0,0.5,Stage 2,858.1986536388115,3850.0,126.45,36 months,11.22,B,B5,1 year,RENT,50000.0,Source Verified,credit_card,13.75,0.0,42.6,30.0
39468,1,0.575692208724688,High,5000.0,0.5,Stage 3,1439.2305218117199,5000.0,167.49,36 months,12.59,C,C2,< 1 year,RENT,53000.0,Source Verified,medical,13.25,0.0,60.3,34.0
39469,0,0.774918019612483,Very High,15000.0,0.5,Stage 3,5811.885147093622,15000.0,369.17,60 months,16.55,D,D2,4 years,RENT,64800.0,Source Verified,debt_consolidation,33.87,0.0,74.9,20.0
39470,0,0.7576577935797524,Very High,16000.0,0.35,Stage 3,4242.883644046613,16000.0,393.79,60 months,16.55,D,D2,4 years,MORTGAGE,65000.0,Verified,debt_consolidation,32.44,0.0,69.4,24.0
39471,0,0.6960722488853858,Very High,12350.0,0.35,Stage 3,3008.77229580708,12350.0,327.14,60 months,19.99,E,E4,10+ years,MORTGAGE,51000.0,Verified,other,26.3,0.0,62.8,13.0
39472,0,0.6737982521310653,Very High,8400.0,0.5,Stage 3,2829.952658950474,8400.0,285.75,36 months,13.67,C,C4,1 year,RENT,30000.0,Source Verified,credit_card,24.56,0.0,56.9,36.0
39473,1,0.5927908799004578,High,5000.0,0.5,Stage 3,1481.9771997511443,5000.0,162.85,36 months,10.64,B,B4,,RENT,22000.0,Verified,debt_consolidation,29.06,0.0,40.0,28.0
39474,0,0.4393357894352038,Medium,15000.0,0.35,Stage 2,2306.5128945348197,15000.0,502.46,36 months,12.59,C,C2,10+ years,MORTGAGE,92000.0,Not Verified,debt_consolidation,14.34,0.0,36.0,36.0
39475,0,0.074680384967444,Very Low,10000.0,0.35,Stage 1,261.381347386054,10000.0,301.15,36 months,5.32,A,A1,2 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,15.05,0.0,24.0,20.0
39476,0,0.2541509262597211,Very Low,12000.0,0.5,Stage 2,1524.9055575583266,12000.0,375.43,36 months,7.89,A,A5,6 years,RENT,42000.0,Verified,debt_consolidation,15.14,0.0,32.7,17.0
39477,0,0.3073885318680858,Low,35000.0,0.35,Stage 2,3765.509515384051,35000.0,1125.42,36 months,9.76,B,B3,10+ years,MORTGAGE,176000.0,Source Verified,credit_card,11.88,0.0,56.2,26.0
39478,0,0.6930025642481847,Very High,3000.0,0.5,Stage 3,1039.5038463722772,3000.0,108.25,36 months,17.86,D,D5,10+ years,RENT,48000.0,Verified,medical,22.43,1.0,70.7,22.0
39479,0,0.4298715294626968,Medium,6000.0,0.5,Stage 2,1289.6145883880904,6000.0,191.28,36 months,9.17,B,B2,10+ years,RENT,58000.0,Source Verified,credit_card,8.57,1.0,51.5,20.0
39480,1,0.7641652814036402,Very High,35000.0,0.5,Stage 3,13372.892424563703,35000.0,907.73,60 months,18.99,E,E3,10+ years,RENT,120000.0,Source Verified,debt_consolidation,29.75,1.0,87.8,33.0
39481,0,0.089393035811631,Very Low,6000.0,0.4,Stage 1,214.5432859479144,6000.0,180.69,36 months,5.32,A,A1,2 years,OWN,60000.0,Not Verified,debt_consolidation,25.14,0.0,31.3,27.0
39482,0,0.2604813243543236,Very Low,7500.0,0.5,Stage 2,976.8049663287135,7500.0,231.21,36 months,6.89,A,A3,2 years,RENT,50000.0,Source Verified,debt_consolidation,22.3,0.0,60.9,28.0
39483,0,0.6947666673799583,Very High,7975.0,0.35,Stage 3,1939.2674603243086,7975.0,292.3,36 months,18.99,E,E3,2 years,MORTGAGE,35000.0,Verified,debt_consolidation,34.22,0.0,77.0,16.0
39484,1,0.6096721690508646,High,20000.0,0.5,Stage 3,6096.721690508646,20000.0,680.36,36 months,13.67,C,C4,2 years,RENT,60000.0,Verified,debt_consolidation,6.25,0.0,31.1,24.0
39485,0,0.3885855372570279,Low,9800.0,0.35,Stage 2,1332.8483927916056,9800.0,319.18,36 months,10.64,B,B4,10+ years,MORTGAGE,58000.0,Verified,debt_consolidation,3.64,0.0,0.0,15.0
39486,0,0.7469331044506534,Very High,14800.0,0.5,Stage 3,5527.304972934835,14800.0,524.36,36 months,16.55,D,D2,< 1 year,RENT,37000.0,Verified,debt_consolidation,35.39,1.0,53.3,23.0
39487,0,0.504864642004077,Medium,7200.0,0.5,Stage 3,1817.5127112146772,7200.0,236.47,36 months,11.22,B,B5,10+ years,RENT,40000.0,Source Verified,credit_card,10.78,0.0,65.0,13.0
39488,0,0.6158148860323297,High,8675.0,0.5,Stage 3,2671.09706816523,8675.0,288.1,36 months,11.99,C,C1,10+ years,RENT,30000.0,Verified,debt_consolidation,28.08,0.0,52.0,16.0
39489,0,0.0674213289056991,Very Low,6000.0,0.35,Stage 1,141.5847907019681,6000.0,180.69,36 months,5.32,A,A1,5 years,MORTGAGE,81851.0,Not Verified,credit_card,4.46,0.0,42.3,10.0
39490,1,0.4133752630011255,Low,1000.0,0.5,Stage 3,206.68763150056273,1000.0,33.5,36 months,12.59,C,C2,2 years,RENT,5360.0,Source Verified,other,15.92,0.0,1.7,28.0
39491,0,0.2989668541311461,Low,22075.0,0.35,Stage 2,2309.8926567307676,22075.0,703.73,36 months,9.17,B,B2,5 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,17.06,0.0,66.2,18.0
39492,0,0.6709011125661845,Very High,11400.0,0.5,Stage 3,3824.1363416272516,11400.0,268.11,60 months,14.48,C,C5,< 1 year,RENT,30000.0,Source Verified,credit_card,32.32,1.0,15.6,22.0
39493,1,0.7168533166914927,Very High,19800.0,0.5,Stage 3,7096.847835245777,19800.0,501.29,60 months,17.86,D,D5,10+ years,RENT,55000.0,Not Verified,debt_consolidation,31.1,0.0,79.1,42.0
39494,0,0.3251754309325103,Low,32000.0,0.35,Stage 2,3641.964826444115,32000.0,666.92,60 months,9.17,B,B2,4 years,MORTGAGE,165000.0,Verified,debt_consolidation,18.71,0.0,14.3,33.0
39495,1,0.7708338317671413,Very High,13675.0,0.35,Stage 3,3689.4034272954796,13675.0,350.92,60 months,18.49,E,E2,5 years,MORTGAGE,28000.0,Verified,debt_consolidation,32.45,0.0,61.7,18.0
39496,0,0.5632952601755659,High,24000.0,0.35,Stage 3,4731.680185474754,24000.0,564.43,60 months,14.48,C,C5,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,20.24,0.0,43.7,42.0
39497,0,0.3657187669834409,Low,25000.0,0.35,Stage 2,3200.0392111051083,25000.0,546.31,60 months,11.22,B,B5,5 years,MORTGAGE,50000.0,Not Verified,home_improvement,6.22,0.0,29.2,26.0
39498,0,0.7013607984559678,Very High,8275.0,0.5,Stage 3,2901.8803036115664,8275.0,297.38,36 months,17.57,D,D4,3 years,RENT,23000.0,Verified,debt_consolidation,16.86,2.0,44.4,29.0
39499,0,0.579050452133485,High,35000.0,0.35,Stage 3,7093.368038635192,35000.0,778.38,60 months,11.99,C,C1,10+ years,MORTGAGE,105000.0,Verified,debt_consolidation,37.5,0.0,67.0,73.0
39500,0,0.0902389960727344,Very Low,21000.0,0.35,Stage 1,663.2566211345978,21000.0,641.15,36 months,6.24,A,A2,2 years,MORTGAGE,180000.0,Not Verified,debt_consolidation,12.61,0.0,23.4,25.0
39501,0,0.4553572612160778,Medium,10650.0,0.35,Stage 2,1697.34419118293,10650.0,356.75,36 months,12.59,C,C2,10+ years,MORTGAGE,45000.0,Source Verified,debt_consolidation,24.13,0.0,57.3,42.0
39502,0,0.2370246724104881,Very Low,10000.0,0.4,Stage 2,948.0986896419524,10000.0,202.24,60 months,7.89,A,A5,1 year,OWN,25000.0,Not Verified,debt_consolidation,25.78,0.0,14.2,9.0
39503,0,0.3335214961003767,Low,17000.0,0.35,Stage 2,1984.452901797241,17000.0,354.3,60 months,9.17,B,B2,3 years,MORTGAGE,63000.0,Not Verified,debt_consolidation,23.64,0.0,33.3,28.0
39504,0,0.3618377677784823,Low,12000.0,0.5,Stage 2,2171.0266066708937,12000.0,371.96,36 months,7.26,A,A4,5 years,RENT,110000.0,Source Verified,home_improvement,22.11,0.0,35.3,55.0
39505,1,0.8745393736581306,Very High,18000.0,0.5,Stage 3,7870.854362923175,18000.0,538.83,60 months,25.99,F,F5,3 years,RENT,50000.0,Verified,debt_consolidation,35.74,0.0,93.7,15.0
39506,0,0.3704862627854214,Low,14000.0,0.35,Stage 2,1815.3826876485648,14000.0,450.17,36 months,9.76,B,B3,5 years,MORTGAGE,130000.0,Verified,credit_card,12.02,0.0,67.7,31.0
39507,0,0.3477768690122051,Low,5000.0,0.35,Stage 2,608.6095207713589,5000.0,159.4,36 months,9.17,B,B2,1 year,MORTGAGE,25000.0,Source Verified,debt_consolidation,21.7,0.0,32.1,33.0
39508,0,0.6011304442698152,High,21600.0,0.5,Stage 3,6492.208798114004,21600.0,480.38,60 months,11.99,C,C1,10+ years,RENT,75000.0,Verified,credit_card,16.29,3.0,74.0,12.0
39509,0,0.6226932020556988,High,8875.0,0.4,Stage 3,2210.560867297731,8875.0,314.44,36 months,16.55,D,D2,4 years,OWN,150000.0,Source Verified,small_business,8.98,0.0,32.5,18.0
39510,1,0.6866393202141123,Very High,35000.0,0.35,Stage 3,8411.331672622875,35000.0,892.59,60 months,18.2,E,E1,7 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,22.9,0.0,71.4,41.0
39511,0,0.7147493383686385,Very High,28000.0,0.4,Stage 3,8005.192589728752,28000.0,992.02,36 months,16.55,D,D2,2 years,OWN,80000.0,Verified,debt_consolidation,26.01,0.0,87.9,16.0
39512,1,0.75722906547393,Very High,13325.0,0.4,Stage 3,4036.030918976047,13325.0,339.82,60 months,18.2,E,E1,10+ years,OWN,108000.0,Source Verified,debt_consolidation,19.57,0.0,59.2,37.0
39513,0,0.144942790808384,Very Low,8100.0,0.5,Stage 1,587.0183027739552,8100.0,247.3,36 months,6.24,A,A2,10+ years,RENT,28704.0,Not Verified,debt_consolidation,18.06,0.0,45.5,6.0
39514,0,0.0942938515658898,Very Low,18000.0,0.35,Stage 1,594.0512648651057,18000.0,542.07,36 months,5.32,A,A1,4 years,MORTGAGE,100000.0,Not Verified,debt_consolidation,11.28,0.0,37.3,18.0
39515,1,0.6074769760068793,High,16000.0,0.5,Stage 3,4859.815808055035,16000.0,544.29,36 months,13.67,C,C4,4 years,RENT,58000.0,Verified,debt_consolidation,12.35,0.0,73.8,20.0
39516,0,0.3848974434594049,Low,22800.0,0.35,Stage 2,3071.4815988060514,22800.0,507.06,60 months,11.99,C,C1,,MORTGAGE,55000.0,Not Verified,debt_consolidation,15.99,0.0,70.9,17.0
39517,0,0.723727205825755,Very High,10000.0,0.5,Stage 3,3618.636029128775,10000.0,248.48,60 months,16.99,D,D3,10+ years,RENT,49000.0,Source Verified,debt_consolidation,14.45,0.0,22.2,22.0
39518,0,0.4493348080070642,Medium,10000.0,0.5,Stage 2,2246.674040035321,10000.0,211.3,60 months,9.76,B,B3,8 years,RENT,46000.0,Not Verified,debt_consolidation,26.35,0.0,27.9,36.0
39519,0,0.103443665164727,Very Low,12000.0,0.5,Stage 1,620.661990988362,12000.0,366.37,36 months,6.24,A,A2,2 years,RENT,105000.0,Not Verified,car,11.61,0.0,24.4,21.0
39520,0,0.4359253420168794,Medium,10000.0,0.5,Stage 2,2179.626710084397,10000.0,328.43,36 months,11.22,B,B5,1 year,RENT,125000.0,Source Verified,debt_consolidation,10.2,0.0,45.0,16.0
39521,0,0.4396604289117637,Medium,15000.0,0.35,Stage 2,2308.2172517867593,15000.0,488.53,36 months,10.64,B,B4,10+ years,MORTGAGE,75000.0,Source Verified,credit_card,26.0,1.0,67.5,35.0
39522,0,0.4332891528544838,Medium,19200.0,0.5,Stage 2,4159.575867403044,19200.0,617.37,36 months,9.76,B,B3,< 1 year,RENT,65000.0,Source Verified,debt_consolidation,15.47,0.0,84.6,20.0
39523,0,0.3211458031447943,Low,10000.0,0.5,Stage 2,1605.7290157239715,10000.0,321.55,36 months,9.76,B,B3,3 years,RENT,51000.0,Not Verified,debt_consolidation,7.22,0.0,62.4,11.0
39524,0,0.2329007778227511,Very Low,5000.0,0.5,Stage 2,582.2519445568778,5000.0,156.43,36 months,7.89,A,A5,4 years,RENT,21000.0,Not Verified,debt_consolidation,24.86,0.0,33.0,22.0
39525,1,0.563999577060512,High,12000.0,0.35,Stage 3,2368.79822365415,12000.0,288.07,60 months,15.41,D,D1,10+ years,MORTGAGE,86400.0,Not Verified,debt_consolidation,19.51,0.0,91.3,30.0
39526,0,0.5163745715628834,High,7000.0,0.5,Stage 3,1807.3110004700918,7000.0,232.47,36 months,11.99,C,C1,2 years,RENT,43000.0,Verified,home_improvement,17.58,1.0,59.9,17.0
39527,0,0.5012830829206095,Medium,7000.0,0.4,Stage 3,1403.5926321777067,7000.0,229.91,36 months,11.22,B,B5,1 year,OWN,23000.0,Verified,debt_consolidation,21.4,0.0,49.5,10.0
39528,0,0.2959354538067651,Low,27875.0,0.35,Stage 2,2887.2202712022518,27875.0,915.5,36 months,11.22,B,B5,1 year,MORTGAGE,300000.0,Verified,debt_consolidation,9.39,3.0,48.0,73.0
39529,0,0.6226372698426604,High,12000.0,0.5,Stage 3,3735.823619055963,12000.0,390.83,36 months,10.64,B,B4,5 years,RENT,55000.0,Verified,credit_card,29.68,2.0,16.7,44.0
39530,0,0.5248124079171953,High,10000.0,0.35,Stage 3,1836.8434277101833,10000.0,344.12,36 months,14.48,C,C5,10+ years,MORTGAGE,130000.0,Source Verified,debt_consolidation,17.08,1.0,62.1,21.0
39531,0,0.4731929792652433,Medium,35000.0,0.35,Stage 2,5796.61399599923,35000.0,754.72,60 months,10.64,B,B4,10+ years,MORTGAGE,118000.0,Verified,home_improvement,30.37,0.0,25.3,50.0
39532,0,0.1879453744677052,Very Low,11000.0,0.35,Stage 1,723.589691700665,11000.0,344.15,36 months,7.89,A,A5,10+ years,MORTGAGE,96786.0,Not Verified,debt_consolidation,27.59,0.0,72.2,29.0
39533,0,0.6066214869373986,High,7775.0,0.5,Stage 3,2358.241030469137,7775.0,279.42,36 months,17.57,D,D4,6 years,RENT,36000.0,Not Verified,house,17.23,0.0,38.0,26.0
39534,0,0.5195089466811726,High,28800.0,0.35,Stage 3,5236.65018254622,28800.0,1004.16,36 months,15.41,D,D1,10+ years,MORTGAGE,60000.0,Not Verified,major_purchase,13.58,0.0,43.4,33.0
39535,0,0.2311042509796385,Very Low,25000.0,0.5,Stage 2,2888.803137245481,25000.0,770.68,36 months,6.89,A,A3,8 years,RENT,76000.0,Not Verified,credit_card,26.74,1.0,21.6,54.0
39536,0,0.4239240274788478,Medium,6000.0,0.5,Stage 2,1271.7720824365433,6000.0,191.28,36 months,9.17,B,B2,3 years,RENT,46000.0,Not Verified,debt_consolidation,7.64,0.0,28.0,23.0
39537,1,0.4807541452435682,Medium,3000.0,0.35,Stage 3,504.7918525057466,3000.0,101.35,36 months,13.18,C,C3,< 1 year,MORTGAGE,45000.0,Source Verified,debt_consolidation,12.51,0.0,65.0,27.0
39538,0,0.5918565367771021,High,21025.0,0.5,Stage 3,6221.891842869286,21025.0,733.07,36 months,15.41,D,D1,9 years,RENT,45760.0,Not Verified,credit_card,30.4,0.0,67.8,16.0
39539,0,0.4644305307302627,Medium,7200.0,0.5,Stage 2,1671.9499106289456,7200.0,231.52,36 months,9.76,B,B3,2 years,RENT,60000.0,Verified,debt_consolidation,18.06,0.0,46.3,28.0
39540,0,0.5103579568867251,Medium,5000.0,0.5,Stage 3,1275.8948922168129,5000.0,167.49,36 months,12.59,C,C2,10+ years,RENT,65000.0,Verified,credit_card,1.99,0.0,46.3,7.0
39541,0,0.4954103582549874,Medium,5600.0,0.5,Stage 2,1387.1490031139647,5600.0,187.59,36 months,12.59,C,C2,3 years,RENT,42000.0,Verified,debt_consolidation,19.29,0.0,32.8,12.0
39542,0,0.729476166655316,Very High,25000.0,0.4,Stage 3,7294.7616665531605,25000.0,898.43,36 months,17.57,D,D4,3 years,OWN,70000.0,Verified,debt_consolidation,19.02,0.0,74.2,8.0
39543,0,0.5529183111660957,High,20000.0,0.5,Stage 3,5529.1831116609565,20000.0,444.79,60 months,11.99,C,C1,8 years,RENT,45000.0,Source Verified,credit_card,34.74,0.0,70.9,25.0
39544,1,0.6506165543327668,Very High,25600.0,0.35,Stage 3,5829.52432682159,25600.0,656.92,60 months,18.49,E,E2,< 1 year,MORTGAGE,67000.0,Verified,other,19.99,0.0,40.4,16.0
39545,0,0.2609664416945433,Very Low,4000.0,0.5,Stage 2,521.9328833890866,4000.0,125.15,36 months,7.89,A,A5,5 years,RENT,72000.0,Source Verified,debt_consolidation,7.62,0.0,69.8,8.0
39546,0,0.6506774319285819,Very High,15000.0,0.35,Stage 3,3416.0565176250543,15000.0,549.77,36 months,18.99,E,E3,,MORTGAGE,67968.0,Verified,debt_consolidation,7.64,0.0,44.1,28.0
39547,0,0.5266105620656666,High,21000.0,0.35,Stage 3,3870.587631182649,21000.0,504.12,60 months,15.41,D,D1,5 years,MORTGAGE,57000.0,Not Verified,home_improvement,28.32,1.0,46.2,28.0
39548,0,0.5358968969087378,High,7975.0,0.5,Stage 3,2136.8888764235917,7975.0,264.85,36 months,11.99,C,C1,1 year,RENT,21000.0,Source Verified,credit_card,31.08,0.0,44.3,11.0
39549,0,0.6262017657351608,Very High,16000.0,0.35,Stage 3,3506.7298881169004,16000.0,408.04,60 months,18.2,E,E1,1 year,MORTGAGE,45000.0,Source Verified,debt_consolidation,25.23,0.0,52.0,31.0
39550,0,0.1827566457806413,Very Low,8000.0,0.5,Stage 1,731.0265831225652,8000.0,246.62,36 months,6.89,A,A3,8 years,RENT,105000.0,Source Verified,credit_card,13.01,0.0,51.5,25.0
39551,0,0.1030592639137065,Very Low,12000.0,0.4,Stage 1,494.68446678579124,12000.0,361.38,36 months,5.32,A,A1,10+ years,OWN,95000.0,Source Verified,debt_consolidation,4.09,0.0,15.2,20.0
39552,0,0.4241788746625281,Medium,14000.0,0.4,Stage 2,2375.4016981101577,14000.0,488.14,36 months,15.41,D,D1,2 years,OWN,50000.0,Not Verified,house,24.27,0.0,41.8,28.0
39553,1,0.5852623048814528,High,14000.0,0.35,Stage 3,2867.7852939191184,14000.0,319.84,60 months,13.18,C,C3,3 years,MORTGAGE,60000.0,Not Verified,credit_card,17.62,2.0,41.4,63.0
39554,0,0.6565255657451379,Very High,9100.0,0.5,Stage 3,2987.191324140377,9100.0,327.03,36 months,17.57,D,D4,< 1 year,RENT,24000.0,Verified,credit_card,21.2,0.0,80.8,7.0
39555,0,0.1034439262049354,Very Low,5500.0,0.4,Stage 1,227.57663765085786,5500.0,165.64,36 months,5.32,A,A1,5 years,OWN,120000.0,Not Verified,car,14.72,0.0,5.9,18.0
39556,0,0.7375206735127908,Very High,14300.0,0.5,Stage 3,5273.272815616454,14300.0,538.69,36 months,20.99,E,E5,< 1 year,RENT,40000.0,Not Verified,debt_consolidation,19.62,0.0,92.0,17.0
39557,1,0.5819400879973806,High,8000.0,0.5,Stage 3,2327.7603519895224,8000.0,262.75,36 months,11.22,B,B5,10+ years,RENT,50000.0,Verified,vacation,33.32,0.0,37.7,27.0
39558,0,0.1240027277613127,Very Low,10000.0,0.5,Stage 1,620.0136388065634,10000.0,301.15,36 months,5.32,A,A1,10+ years,RENT,59000.0,Not Verified,debt_consolidation,10.01,0.0,46.7,13.0
39559,0,0.4260123600443656,Medium,6000.0,0.5,Stage 2,1278.0370801330969,6000.0,204.11,36 months,13.67,C,C4,2 years,RENT,35000.0,Source Verified,other,17.76,0.0,35.6,6.0
39560,0,0.2589750612691229,Very Low,10000.0,0.35,Stage 2,906.4127144419301,10000.0,315.12,36 months,8.38,B,B1,6 years,MORTGAGE,79000.0,Not Verified,debt_consolidation,12.94,0.0,66.1,13.0
39561,0,0.7858199622325851,Very High,15000.0,0.5,Stage 3,5893.649716744389,15000.0,382.54,60 months,18.2,E,E1,< 1 year,RENT,60000.0,Source Verified,debt_consolidation,19.74,0.0,29.1,27.0
39562,0,0.5090410770309359,Medium,9600.0,0.5,Stage 3,2443.3971697484926,9600.0,312.66,36 months,10.64,B,B4,4 years,RENT,65000.0,Not Verified,credit_card,20.16,2.0,8.5,25.0
39563,0,0.2317609822931388,Very Low,20000.0,0.35,Stage 2,1622.3268760519716,20000.0,616.54,36 months,6.89,A,A3,6 years,MORTGAGE,125000.0,Not Verified,home_improvement,25.46,0.0,18.6,29.0
39564,0,0.3354487030746977,Low,5600.0,0.5,Stage 2,939.2563686091536,5600.0,176.47,36 months,8.38,B,B1,8 years,RENT,56000.0,Source Verified,credit_card,9.65,0.0,24.7,31.0
39565,0,0.4680129917936605,Medium,6500.0,0.5,Stage 2,1521.0422233293966,6500.0,211.7,36 months,10.64,B,B4,3 years,RENT,34000.0,Source Verified,credit_card,16.27,0.0,63.4,17.0
39566,0,0.5525264796054501,High,35000.0,0.35,Stage 3,6768.449375166763,35000.0,1204.4,36 months,14.48,C,C5,6 years,MORTGAGE,204000.0,Verified,debt_consolidation,14.3,0.0,22.7,25.0
39567,1,0.5010210637112633,Medium,4500.0,0.35,Stage 3,789.1081753452397,4500.0,153.08,36 months,13.67,C,C4,< 1 year,MORTGAGE,35000.0,Source Verified,debt_consolidation,12.17,0.0,22.9,16.0
39568,1,0.6788427062116965,Very High,17000.0,0.5,Stage 3,5770.163002799421,17000.0,388.38,60 months,13.18,C,C3,1 year,RENT,70000.0,Verified,debt_consolidation,22.77,1.0,47.5,35.0
39569,0,0.5294547563697136,High,11200.0,0.35,Stage 3,2075.4626449692773,11200.0,385.41,36 months,14.48,C,C5,7 years,MORTGAGE,28000.0,Not Verified,debt_consolidation,30.78,1.0,17.3,22.0
39570,1,0.504321595806944,Medium,24000.0,0.5,Stage 3,6051.859149683329,24000.0,541.05,60 months,12.59,C,C2,4 years,RENT,70000.0,Not Verified,credit_card,18.41,0.0,60.5,21.0
39571,0,0.7536531896589671,Very High,35000.0,0.4,Stage 3,10551.14465522554,35000.0,927.1,60 months,19.99,E,E4,4 years,OWN,132000.0,Source Verified,debt_consolidation,28.33,1.0,82.0,22.0
39572,0,0.4068810389321683,Low,8750.0,0.4,Stage 2,1424.0836362625894,8750.0,284.98,36 months,10.64,B,B4,< 1 year,OWN,25000.0,Not Verified,debt_consolidation,15.79,0.0,73.0,18.0
39573,0,0.5375592101918371,High,5950.0,0.5,Stage 3,1599.2386503207154,5950.0,213.83,36 months,17.57,D,D4,< 1 year,RENT,37000.0,Verified,moving,10.02,0.0,82.8,4.0
39574,1,0.7756981362746276,Very High,34000.0,0.5,Stage 3,13186.86831666867,34000.0,900.61,60 months,19.99,E,E4,10+ years,RENT,98000.0,Source Verified,debt_consolidation,18.39,0.0,39.0,27.0
39575,0,0.4443133247013998,Medium,27350.0,0.35,Stage 2,4253.189300704149,27350.0,624.82,60 months,13.18,C,C3,9 years,MORTGAGE,145000.0,Verified,debt_consolidation,24.22,0.0,92.6,28.0
39576,1,0.3432079033758271,Low,20000.0,0.5,Stage 3,3432.0790337582707,20000.0,625.72,36 months,7.89,A,A5,4 years,RENT,99000.0,Verified,major_purchase,16.02,0.0,32.5,22.0
39577,1,0.6289728761821869,Very High,5000.0,0.5,Stage 3,1572.4321904554672,5000.0,172.06,36 months,14.48,C,C5,10+ years,RENT,65000.0,Source Verified,credit_card,23.3,0.0,57.3,23.0
39578,0,0.3282926915368173,Low,9000.0,0.4,Stage 2,1181.8536895325421,9000.0,286.92,36 months,9.17,B,B2,1 year,OWN,25000.0,Source Verified,credit_card,11.67,0.0,87.0,6.0
39579,1,0.5891918388971906,High,1000.0,0.5,Stage 3,294.59591944859534,1000.0,33.79,36 months,13.18,C,C3,10+ years,RENT,45300.0,Verified,moving,33.85,0.0,34.8,26.0
39580,0,0.5249920141247602,High,1000.0,0.35,Stage 3,183.74720494366602,1000.0,34.02,36 months,13.67,C,C4,10+ years,MORTGAGE,120000.0,Verified,medical,13.93,0.0,84.9,22.0
39581,0,0.5697778849198082,High,20850.0,0.35,Stage 3,4157.9541152023,20850.0,476.33,60 months,13.18,C,C3,10+ years,MORTGAGE,65000.0,Source Verified,credit_card,23.41,0.0,66.4,24.0
39582,1,0.4750039720727438,Medium,7225.0,0.35,Stage 3,1201.1662943789509,7225.0,244.07,36 months,13.18,C,C3,1 year,MORTGAGE,75345.0,Verified,home_improvement,25.22,0.0,90.5,21.0
39583,0,0.745541581152397,Very High,21600.0,0.5,Stage 3,8051.8490764458875,21600.0,776.25,36 months,17.57,D,D4,10+ years,RENT,60000.0,Verified,debt_consolidation,26.79,1.0,36.6,34.0
39584,0,0.0976120982904018,Very Low,19600.0,0.35,Stage 1,669.6189942721562,19600.0,590.25,36 months,5.32,A,A1,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,10.36,0.0,23.6,23.0
39585,1,0.8323162933918908,Very High,23925.0,0.5,Stage 3,9956.583659700495,23925.0,633.74,60 months,19.99,E,E4,10+ years,RENT,63000.0,Verified,debt_consolidation,27.54,0.0,67.9,41.0
